1001,3	2399,6001
1000,8	2396,1001
1000,6	2395,5
999,70001	2395,8999
999,79999	2396,8999
996,90002	2397,3
996,09998	2397,3
995,90002	2399,6001
993,70001	2399,1001
993,5	2399,3
993,79999	2400
993,90002	2400,6001
992,59998	2399,6001
991,59998	2400
990,09998	2399,6001
989,59998	2399,3999
988,29999	2400,3999
988	2402,8
988	2403,1001
987,09998	2406,7
987,59998	2407,8999
986,40002	2408,7
986,90002	2409,8
987,09998	2410,7
985,09998	2410,6001
983,79999	2410,8999
983,70001	2412,3999
983,29999	2412,8
983,79999	2415,2
985	2415,1001
985,5	2416,5
985,40002	2416,8999
985,79999	2417,8999
987	2418,1001
987,29999	2418,3
987,70001	2419,1001
986,90002	2420,3999
986,09998	2421,1001
986	2421,5
987,40002	2422,2
987	2423,6001
987,40002	2424,3999
990,09998	2424
991,09998	2425
992,09998	2424,8
993,09998	2425,3
993,59998	2425,1001
994,09998	2424,1001
995,59998	2424,6001
996,29999	2423,1001
998,09998	2423,1001
998,29999	2421,7
999,29999	2421,7
999,29999	2426,3
999,90002	2426,3
1001,1	2426,3
1001,9	2425,8
1003,6	2423,8999
1005,2	2425,1001
1005,8	2426
1006,9	2426,8
1010,4	2425,7
1011	2424,6001
1009,2	2422,1001
1008,6	2421,3999
1005,4	2418,8
1005	2417,7
1002,9	2412,3999
1003,9	2403,3
1001,4	2401,8
1001,3	2399,6001
