964,59998	2431,8
964	2432,2
963,79999	2433,1001
965	2433,8999
967,20001	2433,7
968,09998	2433,8
968,20001	2433,8
971,59998	2434,1001
972,09998	2433,1001
973,09998	2433,1001
973,70001	2434,1001
974,79999	2433,8999
975	2432,8999
975,90002	2432,8999
976,09998	2433,6001
976,79999	2433,8
977	2434,8999
978,40002	2434,8999
978,79999	2435,3999
979,90002	2434,3999
980,70001	2434,7
982,09998	2434,7
982,59998	2435,1001
982,09998	2436,3999
982,09998	2437,8
982,59998	2437,8
983,20001	2436,8
984,40002	2436,6001
984,29999	2435,3
984,90002	2435
985	2434
985,40002	2433,6001
985,70001	2432
986,40002	2429,6001
986,90002	2429,2
987,09998	2428,8
986,90002	2427,8
987,09998	2427,3999
987,79999	2427,5
988	2426,8
989,20001	2426,1001
990,40002	2426,2
991	2425,8
991,09998	2425
990,09998	2424
987,40002	2424,3999
987	2423,6001
987,40002	2422,2
986	2421,5
986,09998	2421,1001
986,90002	2420,3999
987,70001	2419,1001
987,29999	2418,3
987	2418,1001
985,79999	2417,8999
985,40002	2416,8999
985,5	2416,5
985	2415,1001
983,79999	2415,2
983,29999	2412,8
981,90002	2412,6001
980,20001	2413,7
978,90002	2413,3999
978,40002	2413,1001
978,40002	2412,3999
977,90002	2412,3999
976,79999	2411,2
974,79999	2410,3
973	2410,7
972,59998	2412
971,40002	2411,6001
971,40002	2409,8999
970,59998	2409,8999
970,09998	2410,5
969,40002	2410,6001
967,90002	2409,8999
967	2410,3
967	2410,3999
963,40002	2410,6001
962,90002	2411,6001
964,09998	2414,1001
963,40002	2414,8999
964,29999	2415,3
965,59998	2418,1001
963,29999	2418,3
962,79999	2418,3
962,09998	2419,3999
961,09998	2421,3999
962,20001	2422,3
962,90002	2422,5
962,79999	2424,1001
964	2425,8999
964	2426,1001
964,59998	2428,8
965,90002	2430,2
964,59998	2431,8
